7.743375081638027568e-01,7.184168253393173886e-01,7.479411238806457085e-01,8.812166479343503944e-01,8.884871456323814032e-01,9.072775274440293414e-01
7.184168253393173886e-01,7.940596628560266934e-01,8.112490613910608994e-01,9.114458298562406746e-01,8.714075060970479791e-01,7.585586416216965056e-01
7.479411238806457085e-01,8.112490613910608994e-01,6.503320150108967690e-01,9.152236964003149788e-01,8.298828941874875076e-01,7.960023418980676224e-01
8.812166479343503944e-01,9.114458298562406746e-01,9.152236964003149788e-01,7.299610908280942390e-01,8.492151915757064629e-01,9.307475387515000698e-01
8.884871456323814032e-01,8.714075060970479791e-01,8.298828941874875076e-01,8.492151915757064629e-01,6.486640401384721200e-01,8.650362914758376043e-01
9.072775274440293414e-01,7.585586416216965056e-01,7.960023418980676224e-01,9.307475387515000698e-01,8.650362914758376043e-01,7.383979770643239737e-01
