-6.808244375603778042e-01
-1.213082163806991770e-01
-7.905090634558606943e-01
-9.799146167863868051e-01
-7.942613734013065363e-01
-7.704543970388931795e-01
-1.372921872869699911e+00
-5.319939166784215523e-01
9.152413060992019289e-02
-7.469271828054396822e-01
-5.339381104955440716e-01
-1.303648716169573084e-02
-7.041750552686493192e-02
-6.351025449703990855e-01
