1.863887408874554399e-10
3.034599528239284583e-01
4.290507983005031193e-12
4.290507983005031193e-12
3.768984153504481800e-09
1.485884461265205893e-09
2.159362937215376137e-13
4.763966618874277033e-05
3.034599528239284583e-01
6.233323334415216918e-11
1.903748942500234408e-05
4.968261689116454383e-01
8.755263779231269305e-01
2.856916458539239813e-07
