1.000000000000000000e+00,8.796085936096683655e-01,6.057061309800824134e-01,4.116339779413608624e-01,7.953424800770864111e-01,8.127055938386238410e-01
8.796085936096683655e-01,1.000000000000000000e+00,7.910365672622111655e-01,5.272094517320354834e-01,6.613226311745497021e-01,6.735412045332537234e-01
6.057061309800824134e-01,7.910365672622111655e-01,1.000000000000000000e+00,7.103727826810208867e-01,6.153023551364166233e-01,6.077718567467507160e-01
4.116339779413608624e-01,5.272094517320354834e-01,7.103727826810208867e-01,1.000000000000000000e+00,3.737981596147907926e-01,3.550490755144646293e-01
7.953424800770864111e-01,6.613226311745497021e-01,6.153023551364166233e-01,3.737981596147907926e-01,1.000000000000000000e+00,9.950026909279285903e-01
8.127055938386238410e-01,6.735412045332537234e-01,6.077718567467507160e-01,3.550490755144646293e-01,9.950026909279285903e-01,9.999999999999998890e-01
