8.901300865202119399e-09,5.876154417434602231e+07
5.098080018497850351e-08,1.169458333681113459e+07
7.813288487484195707e-08,1.049292765372212604e+07
1.856870399596310780e-08,4.271536192455852777e+07
1.778080549328365481e-07,6.307200340170781128e+06
1.624831261581691294e-07,6.732820971945215017e+06
1.781588436168830711e-07,6.509687925643749535e+06
1.688018734684783532e-07,6.920691604728333652e+06
1.382506312030969508e-07,1.936168986823472008e+07
1.879134700865763038e-07,6.495489115325075574e+06
1.910013359634897619e-07,7.157131962310264818e+06
3.157844338604559045e-07,5.256126206491793506e+06
1.866590601240536496e-07,2.966221754073321354e+06
1.964968396904860261e-07,2.830333977822255809e+06
1.619875372830093735e-07,3.645508762329496443e+06
6.192141662964901141e-08,1.413086224132294580e+07
3.066923180491789907e-07,3.360426851204561535e+06
3.423488264377826472e-07,3.082444691762193572e+06
3.095296460768882305e-07,3.487307392936672084e+06
3.417282795534917015e-07,3.102330208890381269e+06
2.306438668427218945e-07,4.812966618990528397e+06
2.231652267112669060e-07,4.990954416607549414e+06
1.520919319688432176e-07,7.974381614132773131e+06
8.867560428895196134e-08,5.568133052028304897e+06
8.550629875199933849e-08,1.161653401427186877e+08
1.619875372830093735e-07,3.645508762329496443e+06
2.140726450770708892e-07,3.895399100960675627e+06
1.879330045626816913e-07,4.969428204043258913e+06
2.456164232985003859e-07,3.914704572531296872e+06
3.417282795534917015e-07,3.102330208890381269e+06
3.095296460768882305e-07,3.487307392936672084e+06
3.312074057725431981e-07,3.342900694434204139e+06
3.799275097040516729e-07,3.191880812575741671e+06
1.807854847998763692e-07,2.685212323539779987e+06
9.370023954913832070e-08,6.467353504006702453e+06
1.237514575314572678e-07,7.467489077168281190e+06
1.879330045626816913e-07,4.969428204043258913e+06
1.891919645742801519e-07,4.627020584918176755e+06
2.456164232985003859e-07,3.914704572531296872e+06
2.643436937672063911e-07,4.457218190012994222e+06
2.092257266436002855e-07,5.737336921234939247e+06
2.836744431089858981e-07,4.221090447237011045e+06
4.423216726821090512e-07,3.169763284269989468e+06
5.597472074386858271e-07,2.640466355867334176e+06
3.702283667306218236e-07,4.063825265187563840e+06
1.861949281658975810e-07,2.902598125830646139e+06
2.957994169635018710e-07,2.884634293482395820e+06
3.711123007201924876e-07,2.476773217488148715e+06
3.999814744255316301e-07,2.367646627488469705e+06
3.190261047705828975e-07,2.946178336334094405e+06
3.995408221681285824e-07,2.362548887421782594e+06
2.987215496521005153e-07,3.579313973629858345e+06
4.141056873722451114e-07,2.357247655430261511e+06
4.114538812188673229e-07,2.476254149011749774e+06
3.768354533482030168e-07,2.800115403902297374e+06
4.064407246947921796e-07,2.740655722418592777e+06
2.241306927734373297e-07,2.689940776677672751e+06
2.196392391271347938e-07,2.688047961076588370e+06
1.388571440036052139e-07,5.174274252268766053e+06
3.999814744255316301e-07,2.367646627488469705e+06
4.114538812188673229e-07,2.476254149011749774e+06
4.326170206437391719e-07,2.345995024307802785e+06
3.872215981673409630e-07,2.762605858613491990e+06
3.768354533482030168e-07,2.800115403902297374e+06
2.870065065953234007e-07,3.721817117667690851e+06
2.989852550193932416e-07,3.542426460887833498e+06
3.385250854813724895e-07,3.307499440243277233e+06
6.734898762030097673e-08,3.374648708088594675e+07
2.096275445505847198e-07,2.560063203357116785e+06
2.196392391271347938e-07,2.688047961076588370e+06
2.104973923650849924e-07,3.736083535967487376e+06
1.388571440036052139e-07,5.174274252268766053e+06
2.252634958423512563e-07,3.696211637940089218e+06
2.490197136399948614e-07,3.381968114097289275e+06
2.402170259384951655e-07,3.969137406100715976e+06
2.844989735700846395e-07,3.408699001657378860e+06
2.870065065953234007e-07,3.721817117667690851e+06
3.399809269851441856e-07,3.552829317716131918e+06
1.184803310583918796e-07,9.595539088174182177e+07
2.536348373347193086e-07,3.548311916915348265e+06
2.297600974980308307e-07,3.833287938643787056e+06
2.402170259384951655e-07,3.969137406100715976e+06
2.292633274723646532e-07,4.127911906484211795e+06
2.071029140722553555e-07,4.863971457724447362e+06
2.508865370654397834e-07,4.464036211000123061e+06
3.183380981652799637e-07,3.626806944944794755e+06
3.189935035246562587e-07,3.611305343540775124e+06
2.429331905567305595e-07,4.902174601459095255e+06
3.643228036072565275e-07,3.506019355797456112e+06
4.150029937533063709e-07,3.204232885673210490e+06
4.632618130463848933e-07,3.202189788273878396e+06
2.662205396648160506e-07,2.927386493981399108e+06
2.532796206429864162e-07,3.000844539930547588e+06
3.303292616351400718e-07,2.544939605005180463e+06
3.118706661393068303e-07,2.684207959562396631e+06
3.471768547284754254e-07,2.505552031213795766e+06
3.679852707227957622e-07,2.561637636382445227e+06
3.686694403491987147e-07,2.659584086756037083e+06
3.757410122336696225e-07,2.607502631024022121e+06
3.415542353699728157e-07,3.009757805827497505e+06
3.069052820200703115e-07,3.355937790168875363e+06
4.080184891003685287e-07,2.957167748070171103e+06
1.988982207566127254e-07,2.461221240514184814e+06
1.668707622284908129e-07,3.053225503654127941e+06
4.048365033066310995e-07,2.043264668128330493e+06
3.868225672168971988e-07,2.426900726019355003e+06
3.560087203025249493e-07,2.766181274338873569e+06
3.183676639183671016e-07,3.093791631052972283e+06
2.702598228816131489e-07,3.809640065587582532e+06
3.339435168734930723e-07,3.044766609468433075e+06
2.961870815670498659e-07,3.567573526591536123e+06
2.822463672118115795e-07,4.415513909971241839e+06
8.311967375334343779e-08,2.749582731974358112e+07
4.417192120487724361e-08,5.158236218401561677e+07
1.668707622284908129e-07,3.053225503654127941e+06
2.476548484069633134e-07,4.872380051358327270e+06
