1.000000000000000000e+00,5.438045110566992468e-01,5.267826694486360539e-01,5.102943326413972303e-01,5.095803988138170038e-01,5.071050622723710655e-01
5.438045110566992468e-01,1.000000000000000000e+00,5.421156733465528621e-01,5.092388358738539900e-01,5.104182105570299610e-01,5.082723351547504542e-01
5.267826694486360539e-01,5.421156733465528621e-01,1.000000000000000000e+00,5.080919109666973688e-01,5.095603947934873590e-01,5.092669275029907405e-01
5.102943326413972303e-01,5.092388358738539900e-01,5.080919109666973688e-01,1.000000000000000000e+00,5.256822369155677022e-01,5.174786063273340009e-01
5.095803988138170038e-01,5.104182105570299610e-01,5.095603947934873590e-01,5.256822369155677022e-01,1.000000000000000000e+00,5.318141473959826504e-01
5.071050622723710655e-01,5.082723351547504542e-01,5.092669275029907405e-01,5.174786063273340009e-01,5.318141473959826504e-01,1.000000000000000000e+00
