2.610252190326770720e-07,3.301821098454338312e+07
1.879256695226330019e-08,4.292995285994583964e+08
6.538924027220731069e-07,1.390631051353096031e+06
6.594605434350376187e-07,1.661859342961350828e+07
1.258603428900336362e-06,8.119234392386554973e+05
8.129278126913859496e-07,1.457237972454211907e+06
1.149096872988842166e-06,1.031984236143775517e+06
1.173394368276806519e-06,9.996045018396126106e+05
1.016293387351622813e-06,1.292418640882952604e+06
1.684765548490029221e-06,7.915259603414619341e+05
1.378754824601879441e-06,1.016026499979704386e+06
1.986121432845671083e-06,7.889124612781261094e+05
3.595315008394511346e-07,1.230733175590289989e+06
1.337221140161317966e-06,7.007461814583154628e+05
1.022037402913880851e-06,9.125680281544615282e+05
1.258948308147900671e-06,7.814340408997954801e+05
1.270047486450209029e-06,7.738866124779018573e+05
9.052470683563694072e-07,1.109366775390148629e+06
7.419712642774769807e-07,1.405349450459381100e+06
1.270413497442498361e-06,8.379940584936285159e+05
1.328036979165519210e-07,7.951005975129825994e+06
1.080991144940048138e-06,1.153781357984476257e+06
1.087033172886439864e-06,1.147303094982185168e+06
1.992263034845880051e-06,7.863508731007032329e+05
1.169188895881331288e-07,1.983318924135032669e+07
1.343075612049183495e-07,4.906877879404474981e+06
1.199389226730823779e-07,5.699357447094328701e+06
3.116113164527848286e-07,2.853804567617004737e+06
3.749273910509577619e-07,2.663942828846724704e+06
6.032600740009310154e-07,2.086377120906847995e+06
9.077768712505620585e-07,1.521725242893144721e+06
7.011388206174478943e-07,1.948155230488372734e+06
1.169309863892847966e-06,1.420182515094425995e+06
1.717246666044070625e-06,1.029959079755965620e+06
1.446294616512979225e-07,3.609870035508377012e+06
1.468970150993020895e-07,3.887230262346634176e+06
8.014790671185761998e-08,7.685901164872521535e+06
2.150842836037705009e-07,4.650358186217172071e+06
1.621074916929405725e-07,5.942822855715446174e+06
1.409923583430503267e-07,7.233391888838673942e+06
2.518762691111282028e-07,4.191948275203904137e+06
2.693673230697182360e-07,3.977256542733789887e+06
2.606525619832738231e-07,4.241795786194704473e+06
2.799795891820467441e-07,3.962437819902906660e+06
6.981993766889552165e-08,2.249057731003355980e+07
1.796552420214253087e-07,3.768317712611222174e+06
1.790157982658036784e-07,4.413645273686162196e+06
2.729170259582372486e-07,3.285695779469503090e+06
2.670077098170410005e-07,3.287265609209969174e+06
2.150842836037705009e-07,4.650358186217172071e+06
2.367536453148277069e-07,4.503284927022007294e+06
2.693673230697182360e-07,3.977256542733789887e+06
2.518762691111282028e-07,4.191948275203904137e+06
2.799795891820467441e-07,3.962437819902906660e+06
2.511298322105190529e-07,4.634633954435381107e+06
2.370987667797817036e-07,5.174924470517931506e+06
2.374293870377447169e-07,5.126410817386075854e+06
2.315777192672965433e-07,4.769938923815841228e+07
1.790157982658036784e-07,4.413645273686162196e+06
2.822825535126771274e-07,3.051783601136475801e+06
2.035071743086658400e-07,4.102299118060464505e+06
2.670077098170410005e-07,3.287265609209969174e+06
3.008323137665015022e-07,3.024875665902745444e+06
2.583168070665996174e-07,3.584454735986829270e+06
2.827872967975103104e-07,3.888646927543614525e+06
2.036736038432628470e-07,5.773686710236449726e+06
3.201559517724214736e-07,3.916932130835090764e+06
3.114696154553219806e-07,4.114227342560121790e+06
6.721862829849306508e-07,2.337283787216659635e+06
2.121430210533646300e-07,2.933104513897936791e+06
3.095082351324389217e-07,2.823760605703917798e+06
2.791435132885631958e-07,3.350716314169208985e+06
2.597169731218306846e-07,3.625270676540615037e+06
3.085969037815826975e-07,2.952951161662666593e+06
2.515485930851268417e-07,4.363653024291293696e+06
4.053151937912561573e-07,2.687251505041892640e+06
3.632960993713475171e-07,2.976858597938315943e+06
3.400993418815846121e-07,3.510306216293271631e+06
2.892296313373812049e-07,4.134985913463593461e+06
6.915190424526848009e-07,2.141017297986200545e+06
5.967416262771894714e-07,2.480634299946305342e+06
1.609806303574739353e-07,9.531095612883022055e+06
2.446338581403068848e-07,2.101688868450746872e+06
2.791435132885631958e-07,3.350716314169208985e+06
4.230656177583978563e-07,2.227732737163244281e+06
2.597169731218306846e-07,3.625270676540615037e+06
4.412815750415814171e-07,2.259184544913469814e+06
3.097825485080733278e-07,3.111712808924099430e+06
2.775382023766191429e-07,3.664795738913181238e+06
4.253633544828464024e-07,2.390322342454665340e+06
3.056241113423744130e-07,3.734220111960074864e+06
3.659514621065565073e-07,3.196471752872432116e+06
